RespId     	 Model Name               	Context	Temp	Duration	Date Time	Eval Tokens	UPC	Model User Prompt	Eval Duration	Prompt Eval Tokens	Tokens Per Second	SysPmtCd	Model System Prompt	Web Search	Docs	Web Search URL	CPU_GPU	RAM	OS	Computer	Server	Response File
a11_t042.05	 qwen2:0.5b               	32768	 0.6	   1.77	  2025-04-14 06:52	  480	KN2	Summarize the major clim...	   1.75	    63	274.69	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.05.4.50414.0652_Response.txt
a11_t042.06	 qwen2:0.5b               	32768	 0.6	   1.86	  2025-04-14 06:52	  511	KN3	What are the primary cha...	   1.83	    62	278.67	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.06.4.50414.0652_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.3	   3.02	  2025-04-14 06:52	  718	KP0	Summarize the key events...	   2.99	    62	240.03	GKN7-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_7-tests on bt04st/a11_t041.01.4.50414.0652_Response.txt
a11_t042.02	 qwen2:0.5b               	32768	 0.3	   1.67	  2025-04-14 06:52	  468	KP0	Summarize the key events...	   1.65	    62	282.84	GKN7-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_7-tests on bt04st/a11_t042.02.4.50414.0652_Response.txt
a11_t043.03	 qwen2:0.5b               	32768	 0.3	   2.37	  2025-04-14 06:52	  661	KP0	Summarize the key events...	   2.35	    62	281.85	GKN7-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_7-tests on bt04st/a11_t043.03.4.50414.0652_Response.txt
a11_t044.04	 qwen2:0.5b               	32768	 0.3	   4.63	  2025-04-14 06:52	 1260	KP0	Summarize the key events...	   4.61	    62	273.18	GKN7-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_7-tests on bt04st/a11_t044.04.4.50414.0652_Response.txt
a11_t045.05	 qwen2:0.5b               	32768	 0.3	   1.85	  2025-04-14 06:52	  506	KP0	Summarize the key events...	   1.83	    62	276.55	GKN7-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_7-tests on bt04st/a11_t045.05.4.50414.0652_Response.txt
a11_t046.06	 qwen2:0.5b               	32768	 0.3	   2.51	  2025-04-14 06:52	  708	KP0	Summarize the key events...	   2.49	    62	283.86	GKN7-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_7-tests on bt04st/a11_t046.06.4.50414.0652_Response.txt
a11_t047.07	 qwen2:0.5b               	32768	 0.3	   2.73	  2025-04-14 06:53	  750	KP0	Summarize the key events...	   2.70	    62	277.55	GKN7-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_7-tests on bt04st/a11_t047.07.4.50414.0652_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.3	   2.55	  2025-04-14 06:53	  590	KP0	Summarize the key events...	   2.52	    59	233.95	GKN1-SIMP	"You are a helpful and i...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.01.4.50414.0653_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.3	   3.28	  2025-04-14 06:54	  844	KN1	Explain the key differen...	   3.25	    61	259.66	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.01.4.50414.0654_Response.txt
a11_t041.02	 qwen2:0.5b               	32768	 0.3	   1.32	  2025-04-14 06:54	  379	KN2	Summarize the major clim...	   1.29	    63	293.70	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.02.4.50414.0654_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.3	   1.84	  2025-04-14 06:55	  410	KN1	Explain the key differen...	   1.81	    61	226.67	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-Test on bt04st/a11_t041.01.4.50414.0655_Response.txt
a11_t041.02	 qwen2:0.5b               	32768	 0.3	   1.67	  2025-04-14 06:55	  467	KN2	Summarize the major clim...	   1.64	    63	284.81	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-Test on bt04st/a11_t041.02.4.50414.0655_Response.txt
a11_t042.03	 qwen2:0.5b               	32768	 0.6	   1.11	  2025-04-14 06:55	  301	KN1	Explain the key differen...	   1.08	    61	277.49	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-Test on bt04st/a11_t042.03.4.50414.0655_Response.txt
a11_t042.04	 qwen2:0.5b               	32768	 0.6	   1.50	  2025-04-14 06:55	  403	KN2	Summarize the major clim...	   1.47	    63	273.94	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-Test on bt04st/a11_t042.04.4.50414.0655_Response.txt
a11_t0401.0	 qwen2:0.5b               	32768	 0.3	   1.90	  2025-04-14 07:09	  201	KN1	Explain the key differen...	   0.76	    61	265.21	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t0401_qwen2;0.5b_2-Test on bt04st/a11_t0401.01.4.50414.0709_Response.txt
a11_t0401.0	 qwen2:0.5b               	32768	 0.3	   1.42	  2025-04-14 07:09	  400	KN2	Summarize the major clim...	   1.39	    63	287.85	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t0401_qwen2;0.5b_2-Test on bt04st/a11_t0401.02.4.50414.0709_Response.txt
a11_t0411.0	 qwen2:0.5b               	32768	 0.6	   1.91	  2025-04-14 07:09	  499	KN1	Explain the key differen...	   1.88	    61	266.05	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t0401_qwen2;0.5b_2-Test on bt04st/a11_t0411.01.4.50414.0709_Response.txt
a11_t0411.0	 qwen2:0.5b               	32768	 0.6	   1.11	  2025-04-14 07:09	  304	KN2	Summarize the major clim...	   1.07	    63	282.95	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t0401_qwen2;0.5b_2-Test on bt04st/a11_t0411.02.4.50414.0709_Response.txt
a11_1t040.0	 qwen2:0.5b               	32768	 0.3	   2.41	  2025-04-14 07:13	  548	KN1	Explain the key differen...	   2.39	    61	229.75	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_1t040_qwen2;0.5b_2-Test on bt04st/a11_1t040.01.4.50414.0713_Response.txt
a11_1t040.0	 qwen2:0.5b               	32768	 0.3	   1.68	  2025-04-14 07:13	  475	KN2	Summarize the major clim...	   1.65	    63	287.64	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_1t040_qwen2;0.5b_2-Test on bt04st/a11_1t040.02.4.50414.0713_Response.txt
a11_11t00.0	 qwen2:0.5b               	32768	 0.6	   1.18	  2025-04-14 07:13	  331	KN1	Explain the key differen...	   1.15	    61	288.42	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_1t040_qwen2;0.5b_2-Test on bt04st/a11_11t00.01.4.50414.0713_Response.txt
a11_11t00.0	 qwen2:0.5b               	32768	 0.6	   1.13	  2025-04-14 07:13	  292	KN2	Summarize the major clim...	   1.10	    63	264.52	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_1t040_qwen2;0.5b_2-Test on bt04st/a11_11t00.02.4.50414.0713_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.3	   2.26	  2025-04-14 07:13	  539	KN1	Explain the key differen...	   2.23	    61	241.34	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-Test on bt04st/a11_t041.01.4.50414.0713_Response.txt
a11_t041.02	 qwen2:0.5b               	32768	 0.3	   1.03	  2025-04-14 07:13	  288	KN2	Summarize the major clim...	   1.00	    63	288.27	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-Test on bt04st/a11_t041.02.4.50414.0713_Response.txt
a11_t042.01	 qwen2:0.5b               	32768	 0.6	   1.22	  2025-04-14 07:13	  318	KN1	Explain the key differen...	   1.19	    61	266.26	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-Test on bt04st/a11_t042.01.4.50414.0713_Response.txt
a11_t042.02	 qwen2:0.5b               	32768	 0.6	   0.41	  2025-04-14 07:13	  107	KN2	Summarize the major clim...	   0.38	    63	280.18	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-Test on bt04st/a11_t042.02.4.50414.0713_Response.txt
a11_t042.01	 qwen2:0.5b               	32768	 0.3	   1.32	  2025-04-14 07:13	  278	KN1	Explain the key differen...	   1.29	    61	215.04	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t042_qwen2;0.5b_1-test on bt04st/a11_t042.01.4.50414.0713_Response.txt
a11_t042.02	 qwen2:0.5b               	32768	 0.3	   2.03	  2025-04-14 07:13	  573	KN2	Summarize the major clim...	   2.01	    63	285.48	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t042_qwen2;0.5b_1-test on bt04st/a11_t042.02.4.50414.0713_Response.txt
a11_t043.01	 qwen2:0.5b               	32768	 0.3	   1.81	  2025-04-14 07:14	  392	KN1	Explain the key differen...	   1.79	    61	219.38	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t043_qwen2;0.5b_3-tests on bt04st/a11_t043.01.4.50414.0714_Response.txt
a11_t043.02	 qwen2:0.5b               	32768	 0.6	   1.72	  2025-04-14 07:14	  482	KN1	Explain the key differen...	   1.70	    61	283.23	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t043_qwen2;0.5b_3-tests on bt04st/a11_t043.02.4.50414.0714_Response.txt
a11_t043.03	 qwen2:0.5b               	32768	 0.9	   0.99	  2025-04-14 07:14	  268	KN1	Explain the key differen...	   0.97	    61	276.53	GKN3-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t043_qwen2;0.5b_3-tests on bt04st/a11_t043.03.4.50414.0714_Response.txt
a11_t044.01	 qwen2:0.5b               	32768	 0.3	   2.24	  2025-04-14 07:14	  520	KN1	Explain the key differen...	   2.22	    61	234.10	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t044_qwen2;0.5b_2-tests on bt04st/a11_t044.01.4.50414.0714_Response.txt
a11_t044.02	 qwen2:0.5b               	32768	 0.3	   1.99	  2025-04-14 07:14	  542	KN2	Summarize the major clim...	   1.96	    63	276.74	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t044_qwen2;0.5b_2-tests on bt04st/a11_t044.02.4.50414.0714_Response.txt
a11_t044.03	 qwen2:0.5b               	32768	 0.6	   1.98	  2025-04-14 07:14	  545	KN1	Explain the key differen...	   1.95	    61	279.28	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t044_qwen2;0.5b_2-tests on bt04st/a11_t044.03.4.50414.0714_Response.txt
a11_t044.04	 qwen2:0.5b               	32768	 0.6	   0.90	  2025-04-14 07:14	  249	KN2	Summarize the major clim...	   0.88	    63	284.19	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t044_qwen2;0.5b_2-tests on bt04st/a11_t044.04.4.50414.0714_Response.txt
a11_t047.01	 qwen2:0.5b               	32768	 0.3	   1.87	  2025-04-14 07:15	  410	KP0	Summarize the key events...	   1.84	    62	222.84	GKN7-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t047_qwen2;0.5b_7-tests on bt04st/a11_t047.01.4.50414.0715_Response.txt
a11_t047.02	 qwen2:0.5b               	32768	 0.3	   3.63	  2025-04-14 07:15	 1003	KP0	Summarize the key events...	   3.61	    62	277.94	GKN7-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t047_qwen2;0.5b_7-tests on bt04st/a11_t047.02.4.50414.0715_Response.txt
a11_t047.03	 qwen2:0.5b               	32768	 0.3	   2.05	  2025-04-14 07:16	  563	KP0	Summarize the key events...	   2.03	    62	277.43	GKN7-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t047_qwen2;0.5b_7-tests on bt04st/a11_t047.03.4.50414.0715_Response.txt
a11_t047.04	 qwen2:0.5b               	32768	 0.3	   2.07	  2025-04-14 07:16	  586	KP0	Summarize the key events...	   2.05	    62	285.63	GKN7-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t047_qwen2;0.5b_7-tests on bt04st/a11_t047.04.4.50414.0715_Response.txt
a11_t047.05	 qwen2:0.5b               	32768	 0.3	   0.07	  2025-04-14 07:16	   13	KP0	Summarize the key events...	   0.04	    62	295.76	GKN7-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t047_qwen2;0.5b_7-tests on bt04st/a11_t047.05.4.50414.0715_Response.txt
a11_t047.06	 qwen2:0.5b               	32768	 0.3	   2.32	  2025-04-14 07:16	  633	KP0	Summarize the key events...	   2.30	    62	274.94	GKN7-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t047_qwen2;0.5b_7-tests on bt04st/a11_t047.06.4.50414.0715_Response.txt
a11_t047.07	 qwen2:0.5b               	32768	 0.3	   0.13	  2025-04-14 07:16	   32	KP0	Summarize the key events...	   0.11	    62	295.02	GKN7-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t047_qwen2;0.5b_7-tests on bt04st/a11_t047.07.4.50414.0715_Response.txt
a11_t048.01	 qwen2:0.5b               	32768	 0.6	   0.45	  2025-04-14 07:18	   28	KN1	Explain the key differen...	   0.42	    64	 66.13	GKN8-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t048_qwen2;0.5b_1-test on bt04st/a11_t048.01.4.50414.0718_Response.txt
a11_t048.02	 qwen2:0.5b               	32768	 0.6	   2.27	  2025-04-14 07:18	  593	KN2	Summarize the major clim...	   2.24	    66	265.13	GKN8-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t048_qwen2;0.5b_1-test on bt04st/a11_t048.02.4.50414.0718_Response.txt
a11_t048.03	 qwen2:0.5b               	32768	 0.6	   0.63	  2025-04-14 07:18	  174	KN3	What are the primary cha...	   0.60	    66	288.80	GKN8-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t048_qwen2;0.5b_1-test on bt04st/a11_t048.03.4.50414.0718_Response.txt
a11_t048.04	 qwen2:0.5b               	32768	 0.6	   1.44	  2025-04-14 07:18	  399	KN4	Compare and contrast dif...	   1.41	    59	283.06	GKN8-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t048_qwen2;0.5b_1-test on bt04st/a11_t048.04.4.50414.0718_Response.txt
a11_t048.05	 qwen2:0.5b               	32768	 0.6	   0.33	  2025-04-14 07:18	   89	KN5	Explain how CRISPR gene ...	   0.31	    63	290.85	GKN8-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t048_qwen2;0.5b_1-test on bt04st/a11_t048.05.4.50414.0718_Response.txt
a11_t048.06	 qwen2:0.5b               	32768	 0.6	   1.08	  2025-04-14 07:18	  297	RE1	Analyze the potential ec...	   1.05	    64	283.35	GKN8-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t048_qwen2;0.5b_1-test on bt04st/a11_t048.06.4.50414.0718_Response.txt
a11_t048.07	 qwen2:0.5b               	32768	 0.6	   1.10	  2025-04-14 07:18	  309	RE2	Consider the philosophic...	   1.07	    71	289.16	GKN8-REAS	"You are a highly intell...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t048_qwen2;0.5b_1-test on bt04st/a11_t048.07.4.50414.0718_Response.txt
